Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureData,OriginData,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,686,Senegal,2013,Both sexes,4.26,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,690,Seychelles,2002,Female,6.04,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,690,Seychelles,2002,Male,9.44,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,690,Seychelles,2002,Both sexes,7.7,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2003,Female,4.64,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2003,Male,6.45,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2003,Both sexes,5.48,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2008,Female,4.25,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2008,Male,5.12,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2008,Both sexes,4.65,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2005,Female,3.46,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2005,Male,5.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2005,Both sexes,4.19,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2007,Female,3.74,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2007,Male,5.13,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2007,Both sexes,4.39,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2009,Female,5.45,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2009,Male,6.27,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2009,Both sexes,5.83,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2010,Female,5.56,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2010,Male,6.9,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2010,Both sexes,6.19,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2001,Female,8.43,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2001,Male,9.42,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2001,Both sexes,8.89,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2004,Female,4.34,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2004,Male,5.55,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2004,Both sexes,4.9,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2006,Female,3.49,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2006,Male,4.94,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2006,Both sexes,4.17,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2011,Female,5.65,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2011,Male,6.71,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2011,Both sexes,6.14,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2002,Female,3.93,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2002,Male,5.71,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2002,Both sexes,4.75,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2012,Female,5.83,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2012,Male,7.14,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2012,Both sexes,6.45,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2015,Female,7.39,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2015,Male,8.29,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2015,Both sexes,7.82,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2014,Female,6.74,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2014,Male,7.57,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,710,South Africa,2014,Both sexes,7.14,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,716,Zimbabwe,2002,Female,0.89,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,716,Zimbabwe,2002,Male,2.26,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,716,Zimbabwe,2002,Both sexes,1.54,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,716,Zimbabwe,2012,Female,0,-,-,Not relevant,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,716,Zimbabwe,2012,Male,0,-,-,Not relevant,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,716,Zimbabwe,2012,Both sexes,0,-,-,Not relevant,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,728,South Sudan,2008,Female,2.5,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,728,South Sudan,2008,Male,4.39,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,728,South Sudan,2008,Both sexes,3.77,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,768,Togo,2009,Female,0.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,768,Togo,2009,Male,4.57,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,768,Togo,2009,Both sexes,2.63,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,800,Uganda,2008,Female,2,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,800,Uganda,2008,Male,1.68,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,800,Uganda,2008,Both sexes,1.84,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,800,Uganda,2010,Female,1.94,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,800,Uganda,2010,Male,3.79,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,800,Uganda,2010,Both sexes,2.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,800,Uganda,2002,Female,3.11,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,800,Uganda,2002,Male,6.65,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,800,Uganda,2002,Both sexes,4.81,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,800,Uganda,2012,Female,5.54,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,800,Uganda,2012,Male,11.14,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,800,Uganda,2012,Both sexes,8.15,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,834,United Republic of Tanzania,2002,Female,0.67,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,834,United Republic of Tanzania,2002,Male,1.22,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,834,United Republic of Tanzania,2002,Both sexes,0.93,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,834,United Republic of Tanzania,2012,Female,1.3,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,834,United Republic of Tanzania,2012,Male,2.62,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,834,United Republic of Tanzania,2012,Both sexes,1.93,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,854,Burkina Faso,2007,Female,0.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,854,Burkina Faso,2007,Male,0.32,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,854,Burkina Faso,2007,Both sexes,0.17,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,854,Burkina Faso,2006,Female,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,854,Burkina Faso,2006,Male,2.83,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,854,Burkina Faso,2006,Both sexes,1.84,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,854,Burkina Faso,2014,Female,0,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,854,Burkina Faso,2014,Male,0,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Sub-Saharan Africa,854,Burkina Faso,2014,Both sexes,0,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,32,Argentina,2003,Female,15.3,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,32,Argentina,2003,Male,12.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,32,Argentina,2003,Both sexes,13.68,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,32,Argentina,2001,Female,12.78,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,32,Argentina,2001,Male,9.18,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,32,Argentina,2001,Both sexes,11.08,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,44,Bahamas,2000,Female,0.33,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,44,Bahamas,2000,Male,0.36,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,44,Bahamas,2000,Both sexes,0.34,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,44,Bahamas,2010,Female,26.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,44,Bahamas,2010,Male,18.32,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,44,Bahamas,2010,Both sexes,22.89,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,52,Barbados,2000,Female,1.14,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,52,Barbados,2000,Male,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,52,Barbados,2000,Both sexes,1.06,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2008,Female,18.69,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2008,Male,22.57,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2008,Both sexes,20.54,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2009,Female,21.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2009,Male,24.65,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2009,Both sexes,22.77,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2001,Female,11.93,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2001,Male,16.35,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2001,Both sexes,14.08,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2006,Female,19.2,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2006,Male,22.79,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2006,Both sexes,20.92,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2012,Female,22.77,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2012,Male,25.33,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2012,Both sexes,24.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2008,Female,10.84,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2008,Male,9.09,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2008,Both sexes,10.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2007,Female,10.14,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2007,Male,8.43,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2007,Both sexes,9.33,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2009,Female,11.57,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2009,Male,9.51,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2009,Both sexes,10.6,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2010,Female,12.51,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:04,0,0,0,0,-,0
Educational attainment (tertiary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2010,Male,9.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T20:03:05,0,0,0,0,-,0
